DEBUG 24-01 16:29:24,035 (ParserFactory.java:getParserInstance:165)  -New PhylipParser instance
DEBUG 24-01 16:29:24,035 (ParserFactory.java:getParserInstance:169)  -New SamParser instance
DEBUG 24-01 16:29:24,035 (ParserFactory.java:getParserInstance:185)  -Parser for type: Structurama is missing!
DEBUG 24-01 16:29:24,035 (ParserFactory.java:getParserInstance:173)  -New StructureParser instance
DEBUG 24-01 16:29:24,035 (ParserFactory.java:getParserInstance:177)  -New VcfParser instance
DEBUG 24-01 16:29:24,037 (WriterFactory.java:getWriterInstance:171)  -Writer for type: CONVERT is missing!
DEBUG 24-01 16:29:24,037 (WriterFactory.java:getWriterInstance:171)  -Writer for type: HGDP is missing!
DEBUG 24-01 16:29:24,037 (WriterFactory.java:getWriterInstance:171)  -Writer for type: HGDP_CEPH (Arlequin) is missing!
DEBUG 24-01 16:29:24,037 (WriterFactory.java:getWriterInstance:171)  -Writer for type: MAF is missing!
DEBUG 24-01 16:29:29,464 (ParserFactory.java:getParserInstance:177)  -New VcfParser instance
INFO  24-01 16:29:29,465 (SaveApplySpidFileAction.java:actionPerformed:123)  -Saved SPID file as: vcf-structure_spid.txt.spid
INFO  24-01 16:29:29,465 (PGDSpiderGUI.java:setSpidFile:661)  -loading SPID file: vcf-structure_spid.txt.spid
DEBUG 24-01 16:29:29,470 (ParserFactory.java:getParserInstance:177)  -New VcfParser instance
INFO  24-01 16:29:31,789 (ConvertAction.java:actionPerformed:65)  -Convert...
INFO  24-01 16:29:33,158 (ConvertAction.java:actionPerformed:75)  -Overwrite existing output file
DEBUG 24-01 16:29:33,158 (ParserFactory.java:getParserInstance:177)  -New VcfParser instance
INFO  24-01 16:29:33,158 (ConvertAction.java:actionPerformed:87)  -convert VCF:Ensifer_genus_snps.vcf to STRUCTURE:Ensifer_genus_snps-structure.txt
DEBUG 24-01 16:29:33,159 (ParserFactory.java:getParserInstance:177)  -New VcfParser instance
WARN  24-01 16:29:33,356 (StructureWriter.java:parseAlignedSampleData:589)  -Data are converted to integers (A=1, T=2, G=3, C=4)!
INFO  24-01 16:29:33,413 (ConverterThread.java:run:87)  -translation completed
